14,83,60310893313,0.004410698650061502,1311.7468357086182,164,1579
46,22,95866890194,0.006678604549084266,1310.3158473968506,164,1655
47,5,8998830857,0.027809359427151882,1323.9765167236328,164,1651
63,40,2931923010,0.019773643931769204,1320.749282836914,164,1647
120,98,35609861129,0.05759327569977962,1319.3259239196777,164,1732
127,3,93009870929,0.005936959556666119,1319.0269470214844,164,1692
160,101,3877321224,0.06466960495224296,1323.9574432373047,164,1648
173,118,83353374641,0.023361614575090145,1312.1278285980225,164,1594
180,74,1597157221,0.19520517252918373,1317.7752494812012,164,1649
274,21,45953162821,0.05245932778074638,1314.6288394927979,164,1648
19,173,1607037059,0.0,0.0,177,1636
26,12,1519634911,0.0,0.0,177,1693
87,60,76284122,0.0,0.0,177,1637
123,19,24014972370,0.0,0.0,177,1695
147,20,9142975893,0.0,0.0,177,1713
148,102,11982597755,0.0,0.0,177,1717
235,174,7635834895,0.0,0.0,177,1617
271,150,83919554544,0.0,0.0,177,1628
275,148,39411073955,0.0,0.0,177,1686
285,97,23371769145,0.0,0.0,177,1683
299,299,11982597755,0.03723336711610745,3037.121295928955,177,1717
299,299,1519634911,0.05581419787931188,3138.8936042785645,177,1693
299,299,82626545985,0.001341265178405669,2991.4581775665283,177,1637
299,299,23371769145,0.015131372038195695,3556.8037033081055,177,1683
299,299,24014972370,0.04564591456419037,3073.4221935272217,177,1695
299,299,9142975893,0.0017775290690990252,3173.1138229370117,177,1713
299,299,39411073955,0.00581264268120066,3288.85817527771,177,1686
299,299,53896034308,0.02150416465474209,3085.0765705108643,177,1617
299,299,83919554544,0.07116409429163857,3181.5342903137207,177,1628
299,299,1607037059,0.014265618192603226,3110.4934215545654,177,1636
22,108,44831876305,0.0,0.0,165,1720
24,43,98236829155,0.0,0.0,165,1643
88,93,86470834437,0.0,0.0,165,1658
154,41,87837770293,0.0,0.0,165,1658
181,53,83327246536,0.0,0.0,165,1712
192,128,90464176759,0.0,0.0,165,1688
215,28,10335889131,0.0,0.0,165,1648
254,7,98287068579,0.0,0.0,165,1629
256,113,33267975425,0.0,0.0,165,1707
265,65,29456911612,0.0,0.0,165,1662
299,299,70708993225,0.03196306722364035,3045.135259628296,165,1658
299,299,44831876305,0.05295000248464908,3004.171848297119,165,1720
299,299,90464176759,0.05999368592600367,3067.272186279297,165,1688
299,299,10335889131,0.02713586434119171,3030.2584171295166,165,1648
299,299,86470834437,0.046805825753693624,3087.120532989502,165,1658
299,299,10079931676,0.00775198011240844,3089.5769596099854,165,1707
299,299,98287068579,0.03907866465505286,3248.5604286193848,165,1629
299,299,43401765078,0.0068444347978583705,3017.204523086548,165,1643
299,299,90505921368,0.05688164782840627,3029.3798446655273,165,1662
299,299,83327246536,0.0031925459489976714,2967.1285152435303,165,1712
13,90,2053663944,0.0,0.0,141,1691
19,106,24840127813,0.0,0.0,141,1635
39,103,82399944067,0.0,0.0,141,1676
73,6,98672084122,0.0,0.0,141,1659
92,14,76605940286,0.0,0.0,141,1715
107,118,79312158080,0.0,0.0,141,1667
162,19,64385397820,0.0,0.0,141,1603
176,111,48103699423,0.0,0.0,141,1752
220,33,12126550738,0.0,0.0,141,1657
249,54,61974510598,0.0,0.0,141,1676
299,299,15032096684,0.011595656435183387,2988.87300491333,141,1752
299,299,92321217169,0.00023865046751428483,2921.7119216918945,141,1603
299,299,69006395282,0.0240338698574978,2897.334575653076,141,1657
299,299,59083539056,0.005523683350133778,3158.9295864105225,141,1667
299,299,82399944067,0.058956203039426794,2899.4102478027344,141,1676
299,299,57808766211,0.05841476148862536,3026.8757343292236,141,1659
299,299,15790920772,0.028870502505341834,3005.7618618011475,141,1691
299,299,24840127813,0.007431097007575212,2960.247755050659,141,1635
299,299,76605940286,0.00812553892744387,2962.2647762298584,141,1715
299,299,61974510598,0.015924687052206208,2991.4040565490723,141,1676
30,82,41519689706,0.0,0.0,186,1785
88,53,21820192943,0.0,0.0,186,1727
296,22,4589271385,0.0,0.0,186,1707
299,299,88709409000,0.052771854083214866,3217.985153198242,186,1785
299,299,4589271385,0.031106396172950433,3313.749074935913,186,1707
299,299,21820192943,0.020357752758217395,3403.590440750122,186,1727
0,111,68653143207,0.008602888119570957,1259.5267295837402,160,1750
11,34,7559217955,0.12087855895519599,1244.933843612671,160,1663
19,91,56580640473,0.08930632644531765,1242.6669597625732,160,1668
17,94,7533556747,0.0036772697723924043,1365.0600910186768,173,1738
21,25,13745032836,0.025827383876152795,1282.1946144104004,173,1703
28,167,13927113992,0.004820516817562972,1315.9327507019043,173,1692
7,18,20584086753,0.04465387700722207,1266.4306163787842,172,1703
26,93,98361976065,0.0006769427997092913,1194.3049430847168,172,1764
27,143,36940676290,0.05441262913499098,1234.619379043579,172,1634
7,150,44641504750,0.015903834526809386,1270.2131271362305,187,1682
18,125,49436838463,0.04641869558942617,1266.1893367767334,187,1667
24,33,36224644705,0.007197441844656952,1251.401662826538,187,1667
7,142,92536954931,0.030290976411881467,1330.4893970489502,167,1636
9,51,45809101300,0.0012628241371109967,1248.645544052124,167,1637
14,25,62245906319,0.09263407841848129,1269.8168754577637,167,1666
10,52,19683213677,0.012874040240951928,1453.446388244629,167,1655
10,27,92790653687,0.025594621777342286,1412.386178970337,167,1709
26,163,18299731853,0.012436617144183901,1530.4243564605713,167,1685
0,38,55687088625,0.0016694044073215226,1247.1623420715332,165,1582
9,133,45465893085,0.01213082111657481,1359.9045276641846,165,1675
22,13,76931487374,0.09239344861125678,1329.2837142944336,165,1726
1,78,89889295200,0.0023798797681022226,1653.0704498291016,174,1759
23,170,61144578661,0.05361286496926803,1762.277364730835,174,1673
27,109,1080230799,0.08308271710728224,1734.9574565887451,174,1669
2,80,70403085824,0.023247810199188743,1526.0953903198242,158,1672
17,127,98880279470,0.00726224628824259,1801.2175559997559,158,1699
26,117,52593874124,0.05206024392025984,1568.2499408721924,158,1680
12,40,11848951132,0.031508858971730586,1473.3948707580566,163,1625
