163,163,0,0.0,273015,42467.19312667847,0.9999980390297513
176,176,0,0.0,295743,68203.33480834961,0.9999982822849088
164,164,0,0.0,274595,61691.34855270386,0.9999999310121701
141,140,1,0.71,234325,54130.56468963623,0.9999996122074363
185,185,0,0.0,309284,49655.31897544861,0.9999998212194854
159,159,0,0.0,266054,5773.33927154541,0.9999999220237475
173,172,1,0.58,287400,6187.364339828491,0.9999990915440873
171,171,0,0.0,285972,5915.952205657959,0.9999993211363211
186,186,0,0.0,310984,6159.616470336914,0.9999999327563076
167,166,1,0.6,277384,5975.271463394165,0.9999994293732116
166,166,0,0.0,277842,7140.029430389404,0.999999812167096
165,164,1,0.61,275260,6436.7311000823975,0.9999997694689028
174,173,1,0.57,289254,8553.018808364868,0.9999991548482422
157,157,0,0.0,263594,7763.411045074463,0.9999998944259104
162,162,0,0.0,271650,7400.739669799805,0.9999995130025733
170,170,0,0.0,284341,7448.346853256226,0.9999997186943669
164,164,0,0.0,275325,7479.713201522827,0.9999999806090809
10,7,3,30.0,11228,93.4305191040039,0.9999994420458254
2,2,0,0.0,3442,40.715694427490234,0.9999999144391902
1,1,0,0.0,1637,35.95232963562012,0.9999995909503628
16,16,0,0.0,27020,174.4072437286377,0.9999995906548375
20,43,-23,-115.0,3474,421.0543632507324,0.999999492600577
12,54,-42,-350.0,3408,426.81241035461426,0.9999996314315368
15,78,-63,-420.0,3445,309.0946674346924,0.9999996382551998
16,77,-61,-381.25,3480,360.27002334594727,0.9999999307621571
17,83,-66,-388.24,3452,458.3477973937988,0.9999996732449038
21,83,-62,-295.24,3482,394.2451477050781,0.9999991309002259
16,84,-68,-425.0,3377,458.18448066711426,0.9999996477193467
14,29,-15,-107.14,3376,402.62532234191895,0.9999984178243412
15,20,-5,-33.33,3439,382.0178508758545,0.9999991143267231
17,22,-5,-29.41,6821,300.673246383667,0.999999362480191
19,24,-5,-26.32,12148,397.9642391204834,0.9999996059341003
18,22,-4,-22.22,3520,448.8050937652588,0.9999999968763558
1,1,0,0.0,1591,3066.6122436523438,0.9999991869771762
1,1,0,0.0,1635,3177.0832538604736,0.9999999457211496
3,3,0,0.0,4971,2997.46036529541,0.9999999381762474
1,1,0,0.0,1626,3119.795322418213,0.9999997838194943
1,1,0,0.0,1633,3278.1505584716797,0.9999994104360703
1,1,0,0.0,1694,11504.372596740723,0.9999990600465725
1,1,0,0.0,1674,11210.431098937988,0.99999921930944
38,38,0,0.0,11391,11677.191019058228,0.1734454793173979
1,1,0,0.0,1654,2037.811040878296,0.99999985653541
75,75,0,0.0,22498,6411.937236785889,0.19163727733526614
63,63,0,0.0,18899,3332.4975967407227,0.1733888708581824
156,156,0,0.0,46797,4620.8648681640625,0.1896254453052218
156,156,0,0.0,46797,805.063009262085,0.1750522366358867
159,159,0,0.0,47696,764.5778656005859,0.19158612291926622
168,169,-1,-0.6,50698,821.1429119110107,0.18310527118238587
