0.45789826165177583,10
0.26969016566549464,10
0.332597719071902,10
0.21911465013094852,10
0.1042360030143827,3
0.2187877735200846,3
0.03432517046610817,3
0.09974344894192234,3
0.0695199719608925,3
0.12418787896747374,3
0.05090527916247811,3
0.10619367413515311,3
0.1390754618446525,3
0.08257030040769117,3
0.08702788337199878,3
0.03606003849340533,3
0.027303662674132846,3
0,3
0,3
0.026356401639321375,3
0.2211163422693083,3
0.06961540965403874,3
0.0015443306965139765,3
0.38886922389448364,3
0.05379180578987004,3
0.21687019215956188,3
0.0731703236874217,3
0.04551721530235485,3
0.249849603627991,3
0.06914813890100961,3
0.1095239879061775,3
0.20717110705747396,3
0.07631888848344345,3
0.008731798244609639,3
0.05559117080255533,3
0.25760789262671735,3
0.3241122906717822,3
0,3
0.058893847391218467,3
0.0210612276094031,3
0.14037227768550403,3
0.05633339424471567,3
0.06554524959159012,3
0.3421031427364957,3
0.19223764283211137,3
0.024406412345670297,3
0.3253394807121447,3
0.07504233617082375,3
0.07059081248478861,3
0.08544502141187334,3
0.07381013063328026,3
0.09323393893964116,3
0.08376762281726122,3
0.05494979859445637,3
0.048351303955685584,3
0.3007449952910084,3
0.04043694139153533,3
0.07655673978911412,3
0.016677036261583723,3
0.36896331117421644,3
0.10283984020773365,3
0.21954854107913163,3
0.08334625873472512,3
0.2545040446113681,3
0.1131225080630688,3
0.02284335717360296,3
0.13687566419993175,3
0.060860022148842424,3
0.07178099192179997,3
0.19681044994174385,3
0.11812332677107724,3
0.0509480751332451,3
0.2579194517239838,3
0.2130201492010732,3
0.14784101233838726,3
0,3
0.21987375061796247,3
0.2660076687160191,3
0.06626910174806755,3
0,3
0.06723776641445571,3
0.03524681152426403,3
0.05270390326466612,3
0.19083296680912837,3
0.5040686446072947,3
0.1738301309134908,3
0.04992801132536206,3
0.08671765489556377,3
0.1908504945101187,3
0.04435332381024212,3
0.05762894295359586,3
0.08679289048790195,3
0.06964369764304092,3
0,3
0.23819282385067508,3
0.15250112844007102,3
0,3
0,3
0.028326816967134592,3
0.20475844628410492,3
0.1007122438720324,3
0,3
0.007227255234698009,3
0.05534559258103687,3
0,3
